14,6,0.0,178.23,16.43,52.80000000000001,1,1,1.0
14,3,306.13,0.0,398.29999999999995,112.1,1,1,1.0
14,4,97.8,0.0,218.3,63.23,1,1,1.0
15,5,695.2,143.3,264.79999999999995,119.0,1,1,1.0
15,6,0.0,166.3,34.4,74.19999999999999,1,1,1.0
15,3,306.13,0.0,398.23,112.1,1,1,1.0
15,4,97.8,0.0,218.3,63.23,1,1,1.0
16,5,655.5,134.5,279.79999999999995,116.30000000000001,1,1,1.0
16,6,0.0,166.3,52.3,83.6,1,1,1.0
16,3,306.13,0.0,398.15999999999997,112.1,1,1,1.0
16,4,97.8,0.0,218.3,63.23,1,1,1.0
17,5,621.07,125.67,264.8299999999999,116.3,1,1,1.0
17,6,0.0,164.2,72.4,102.69999999999999,1,1,1.0
17,3,306.13,0.0,398.09000000000003,112.1,1,1,1.0
17,4,97.8,0.0,218.3,63.23,1,1,1.0
18,5,583.1,115.07,254.19999999999993,116.30000000000001,1,1,1.0
18,6,0.0,164.2,94.5,116.30000000000001,1,1,1.0
18,3,306.13,0.0,398.02,112.1,1,1,1.0
18,4,97.8,0.0,218.3,63.23,1,1,1.0
19,5,548.66,112.4,251.54000000000008,106.60999999999999,1,1,1.0
19,6,0.0,174.0,114.9,118.89999999999998,1,1,1.0
19,3,306.13,0.0,397.95000000000005,112.1,1,1,1.0
19,4,97.8,0.0,218.3,63.23,1,1,1.0
20,5,515.99,107.99,239.21000000000004,106.61,1,1,1.0
20,6,1.53,179.34,140.87,124.96000000000001,1,1,1.0
20,3,306.13,0.0,397.88,112.1,1,1,1.0
20,4,97.8,0.0,218.3,63.23,1,1,1.0
21,5,485.09,103.6,227.70999999999998,96.87,1,1,1.0
21,6,0.0,186.97,168.4,134.13000000000002,1,1,1.0
21,3,306.13,0.0,397.81000000000006,112.1,1,1,1.0
21,4,97.8,0.0,218.3,63.23,1,1,1.0
22,5,455.07,96.54,225.03000000000003,97.76,1,1,1.0
22,6,0.0,196.89,195.9,140.21000000000004,1,1,1.0
22,3,306.13,0.0,397.74,112.1,1,1,1.0
22,4,97.8,0.0,218.3,63.23,1,1,1.0
23,5,427.7,93.9,212.7,95.97999999999999,1,1,1.0
23,6,13.7,206.05,213.5,145.55,1,1,1.0
23,3,306.13,0.0,397.66999999999996,112.1,1,1,1.0
23,4,97.8,0.0,218.3,63.23,1,1,1.0
24,5,402.09,90.4,203.01000000000005,91.53999999999999,1,1,1.0
24,6,34.3,212.92,227.2,156.24000000000004,1,1,1.0
24,3,306.13,0.0,397.6,112.1,1,1,1.0
24,4,97.8,0.0,218.3,63.23,1,1,1.0
25,5,376.49,86.0,193.30999999999995,88.0,1,1,1.0
25,6,60.25,224.37,237.14999999999998,163.82999999999998,1,1,1.0
25,3,306.13,0.0,397.53,112.1,1,1,1.0
25,4,97.8,0.0,218.3,63.23,1,1,1.0
26,5,351.77,79.82,188.93000000000006,88.0,1,1,1.0
26,6,84.67,235.05,253.22999999999996,172.95,1,1,1.0
26,3,306.13,0.0,397.45000000000005,112.1,1,1,1.0
26,4,97.8,0.0,218.3,63.23,1,1,1.0
27,5,330.6,78.1,180.09999999999997,84.42000000000002,1,1,1.0
27,6,113.67,244.21,270.72999999999996,188.98999999999998,1,1,1.0
27,3,306.13,0.0,397.38,112.1,1,1,1.0
27,4,97.8,0.0,218.3,63.23,1,1,1.0
28,5,307.64,72.8,174.76,82.66000000000001,1,1,1.0
28,6,142.7,259.47,293.6,198.92999999999995,1,1,1.0
28,3,306.13,0.0,397.31000000000006,112.1,1,1,1.0
28,4,97.8,0.0,218.3,63.23,1,1,1.0
29,5,289.1,70.2,165.89999999999998,78.18999999999998,1,1,1.0
29,6,173.22,274.73,322.58000000000004,213.46999999999997,1,1,1.0
29,7,912.81,180.0,47.190000000000055,75.5,1,1,1.0
29,3,306.13,0.0,397.24,112.1,1,1,1.0
29,4,97.8,0.0,218.3,63.23,1,1,1.0
30,5,267.91,65.79,165.89999999999998,78.18999999999998,1,1,1.0
30,6,214.43,289.2,346.26000000000005,230.26000000000005,1,1,1.0
30,7,863.23,167.8,96.76999999999998,78.53999999999999,1,1,1.0
30,3,306.13,0.0,397.16999999999996,112.1,1,1,1.0
30,4,97.8,0.0,218.3,63.23,1,1,1.0
31,5,249.37,62.25,159.73000000000002,78.19999999999999,1,1,1.0
31,6,254.11,303.7,373.68999999999994,236.3,1,1,1.0
31,7,815.1,159.41,144.89999999999998,84.64000000000001,1,1,1.0
31,3,306.13,0.0,397.1,112.1,1,1,1.0
31,4,97.8,0.0,218.3,63.23,1,1,1.0
32,5,230.83,59.6,154.47,76.43,1,1,1.0
32,6,297.61,325.07,386.69999999999993,214.93,1,1,1.0
32,7,768.5,137.2,191.5,119.10000000000002,1,1,1.0
32,3,306.13,0.0,397.03,112.1,1,1,1.0
32,4,97.8,0.0,218.3,63.23,1,1,1.0
33,5,214.93,53.42,151.87,76.42999999999999,1,1,1.0
33,6,346.45,344.9,414.88000000000005,195.10000000000002,1,1,1.0
33,7,726.54,127.28,232.70000000000005,119.1,1,1,1.0
33,3,306.13,0.0,396.96000000000004,112.1,1,1,1.0
33,4,97.8,0.0,218.3,63.23,1,1,1.0
34,5,199.04,51.7,143.06000000000003,73.74,1,1,1.0
34,6,405.97,365.5,414.13,174.5,1,1,1.0
34,7,687.6,121.2,255.61,112.21,1,1,1.0
34,3,306.13,0.0,396.89,112.1,1,1,1.0
34,4,97.8,0.0,218.3,63.23,1,1,1.0
35,5,184.03,51.7,139.57000000000002,71.09,1,1,1.0
35,6,472.37,391.45,394.33000000000004,148.55,1,1,1.0
35,7,648.7,112.8,245.66999999999996,109.16000000000001,1,1,1.0
35,3,306.13,0.0,396.82000000000005,112.1,1,1,1.0
35,4,97.8,0.0,218.3,63.23,1,1,1.0
36,5,169.9,49.9,135.99999999999997,67.59,1,1,1.0
36,6,544.1,421.97,394.3299999999999,118.02999999999997,1,1,1.0
36,7,612.8,104.4,231.21000000000004,105.35,1,1,1.0
36,3,306.13,0.0,396.75,112.1,1,1,1.0
36,4,97.8,0.0,218.3,63.23,1,1,1.0
37,5,154.89,47.25,132.51,67.59,1,1,1.0
37,6,624.99,447.92,335.01,92.07999999999998,1,1,1.0
37,7,578.5,96.8,223.5,103.79,1,1,1.0
37,3,306.13,0.0,396.67999999999995,112.1,1,1,1.0
37,4,97.8,0.0,218.3,63.23,1,1,1.0
38,5,140.77,46.4,127.22999999999999,64.03,1,1,1.0
38,6,731.83,482.26,228.16999999999996,57.74000000000001,1,1,1.0
38,7,541.9,91.5,217.37,100.69999999999999,1,1,1.0
38,3,306.13,0.0,396.61,112.1,1,1,1.0
38,4,97.8,0.0,218.3,63.23,1,1,1.0
39,5,127.52,42.87,125.48,64.02000000000001,1,1,1.0
39,6,851.63,516.6,108.37,23.399999999999977,1,1,1.0
39,7,510.6,86.2,207.45999999999992,96.08,1,1,1.0
39,3,306.13,0.0,396.53999999999996,112.1,1,1,1.0
39,4,97.8,0.0,218.3,63.23,1,1,1.0
40,5,114.28,41.1,120.22,61.38,1,1,1.0
40,7,480.1,82.4,201.32999999999993,90.0,1,1,1.0
40,3,306.13,0.0,396.46000000000004,112.1,1,1,1.0
40,4,97.8,0.0,218.3,63.23,1,1,1.0
41,5,100.15,40.22,120.22,61.379999999999995,1,1,1.0
41,7,450.3,77.1,195.25999999999993,87.67000000000002,1,1,1.0
41,3,306.13,0.0,396.39,112.1,1,1,1.0
41,4,97.8,0.0,218.3,63.23,1,1,1.0
42,5,86.91,38.45,118.49000000000001,58.75,1,1,1.0
42,7,421.3,72.52,189.16000000000003,87.67,1,1,1.0
42,3,306.13,0.0,396.32000000000005,112.1,1,1,1.0
42,4,97.8,0.0,218.3,63.23,1,1,1.0
43,5,77.2,36.69,114.10000000000001,58.74000000000001,1,1,1.0
43,7,396.9,74.0,179.21000000000004,79.32,1,1,1.0
43,3,306.13,0.0,396.25,112.1,1,1,1.0
43,4,97.8,0.0,218.3,63.23,1,1,1.0
44,5,67.48,34.92,107.92,56.980000000000004,1,1,1.0
44,7,371.0,69.4,176.12,77.04999999999998,1,1,1.0
44,3,306.13,0.0,396.17999999999995,112.1,1,1,1.0
44,4,97.8,0.0,218.3,63.23,1,1,1.0
45,5,53.36,32.27,107.91000000000001,56.98,1,1,1.0
45,7,347.3,64.8,169.29000000000002,75.55,1,1,1.0
45,3,306.13,0.0,396.11,112.1,1,1,1.0
45,4,97.8,0.0,218.3,63.23,1,1,1.0
46,5,41.88,32.27,107.92000000000002,56.98,1,1,1.0
46,7,324.4,62.5,162.43,71.74000000000001,1,1,1.0
46,3,306.13,0.0,396.03999999999996,112.1,1,1,1.0
46,4,97.8,0.0,218.3,63.23,1,1,1.0
47,5,33.05,28.74,100.85000000000001,56.980000000000004,1,1,1.0
47,7,302.3,59.4,156.3,70.25999999999999,1,1,1.0
47,3,306.13,0.0,395.97,112.1,1,1,1.0
47,4,97.8,0.0,218.3,63.23,1,1,1.0
48,5,21.57,26.09,100.85,56.97999999999999,1,1,1.0
48,7,283.2,56.3,150.21000000000004,68.79,1,1,1.0
48,3,306.13,0.0,395.77,112.1,1,1,1.0
48,4,97.8,0.0,218.3,63.23,1,1,1.0
49,5,14.51,25.2,99.08999999999999,55.22,1,1,1.0
49,7,264.9,54.0,144.86,67.27,1,1,1.0
49,3,306.13,0.0,395.57000000000005,112.1,1,1,1.0
49,4,97.8,0.0,218.3,63.23,1,1,1.0
50,5,4.79,24.32,99.1,55.220000000000006,1,1,1.0
50,7,245.8,50.18,141.06,67.27000000000001,1,1,1.0
50,3,306.13,0.0,395.37,112.1,1,1,1.0
50,4,97.8,0.0,218.3,63.23,1,1,1.0
51,5,0.0,21.7,90.64,52.53999999999999,1,1,1.0
51,7,228.2,49.4,135.77000000000004,63.48,1,1,1.0
51,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
51,4,97.8,0.0,218.3,63.23,1,1,1.0
52,5,0.0,21.7,80.0,49.89999999999999,1,1,1.0
52,7,211.4,47.9,128.15,60.4,1,1,1.0
52,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
52,4,97.8,0.0,218.3,63.23,1,1,1.0
53,5,0.0,21.7,71.2,47.3,1,1,1.0
53,7,195.4,40.3,125.84,63.42,1,1,1.0
53,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
53,4,97.8,0.0,218.3,63.23,1,1,1.0
54,5,0.0,20.4,59.3,45.6,1,1,1.0
54,7,180.1,37.2,121.28999999999999,64.99,1,1,1.0
54,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
54,4,97.8,0.0,218.3,63.23,1,1,1.0
55,5,0.0,19.12,49.97,45.599999999999994,1,1,1.0
55,7,166.4,35.7,118.97,63.44,1,1,1.0
55,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
55,4,97.8,0.0,218.3,63.23,1,1,1.0
56,5,0.0,19.12,40.6,43.480000000000004,1,1,1.0
56,7,151.1,33.4,115.95000000000002,61.160000000000004,1,1,1.0
56,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
56,4,97.8,0.0,218.3,63.23,1,1,1.0
57,5,0.0,19.12,30.8,43.480000000000004,1,1,1.0
57,7,138.9,32.7,111.35999999999999,59.56999999999999,1,1,1.0
57,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
57,4,97.8,0.0,218.3,63.23,1,1,1.0
58,5,0.0,19.12,24.0,39.17999999999999,1,1,1.0
58,7,125.9,32.7,109.1,58.05,1,1,1.0
58,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
58,4,97.8,0.0,218.3,63.23,1,1,1.0
59,5,0.0,23.0,15.1,33.6,1,1,1.0
59,7,112.2,31.2,106.01,57.25999999999999,1,1,1.0
59,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
59,4,97.8,0.0,218.3,63.23,1,1,1.0
60,5,0.0,25.1,7.9,29.4,1,1,1.0
60,7,102.3,30.4,102.94000000000001,55.00000000000001,1,1,1.0
60,3,306.13,0.0,395.16999999999996,112.1,1,1,1.0
60,4,97.8,0.0,218.3,63.23,1,1,1.0
